ela_mean,ela_std,fft_mean,texture_variance,noise_mean,copy_move_score,noise_inconsistency,label
17.28498713175456,18.242064220907977,123.3289680480957,20.342472038566484,8.701029459635416,0.0,119.25768098140601,0
20.69769541422526,20.128643567034395,138.58630752563477,91.51663575785642,3.7017250061035156,0.0,71.83709558785587,0
14.56247329711914,14.924730048384799,127.9697380065918,34.06339185446268,5.505789438883464,0.0,29.20604653546842,0
15.298779805501303,16.980577769890782,139.4179458618164,95.08746309053095,3.448674519856771,0.0,97.46525457982597,0
11.074835459391275,16.83097407519212,131.4139518737793,50.738542318344116,1.1267585754394531,0.0,38.25045462857499,0
18.69441858927409,19.512067532548397,134.0388298034668,76.09552363502735,3.753739674886068,0.0,92.28502651943012,0
17.585160573323567,20.798280199212336,137.83971786499023,97.26957560982555,2.9458491007486978,0.0,85.27323840607944,0
14.866158803304037,16.64959920976093,125.31377792358398,26.857841577380896,2.681035359700521,0.0,44.308917802991864,0
17.910837809244793,19.65612294642702,139.87732315063477,108.17462252214318,1.8949979146321614,0.0,64.42787191917729,0
17.2533442179362,17.167421622037693,134.92652130126953,69.45098066421633,3.9827245076497397,0.0,52.137278024148905,0
18.52898661295573,20.874516562497945,142.76092147827148,167.28960418648785,4.7409006754557295,0.0,158.6658719023078,0
23.61513900756836,26.194461410790336,118.34708404541016,15.416808298788965,4.087239583333333,0.0,70.39788705510217,0
16.586668650309246,17.986331297545185,128.6635284423828,40.64285297818424,2.947839101155599,0.0,39.05763269952077,0
22.788445790608723,21.636202461907622,128.7065887451172,36.58210360874364,8.209734598795572,0.0,76.86183682545897,0
14.162127176920572,16.42240796824895,133.32954025268555,57.09426070045447,2.0856971740722656,0.0,30.23997976321699,0
20.449199676513672,20.75266584181361,144.71022415161133,179.97491748537868,5.376263936360677,0.0,138.4058866605361,0
13.788613637288412,17.66280456840749,131.27355575561523,52.658324086805806,1.4053370157877605,0.0,23.962811181467877,0
15.35757573445638,16.863427062090732,149.48619842529297,276.2437264134642,5.932868957519531,0.0,114.06604982376842,0
26.06443150838216,24.15303937929406,148.034423828125,245.11803557630628,7.986595153808594,0.0,91.08605981020054,0
15.777069091796875,18.551356463373004,145.9844093322754,200.01200483016146,4.639152526855469,0.0,120.36504506900424,0
16.716684977213543,17.644965553960006,150.7652587890625,313.9480829666718,4.693768819173177,0.0,119.47711258187923,0
15.313739776611328,16.494278981999155,132.37251663208008,57.73953943740344,2.7946141560872397,0.0,64.91324864001162,0
15.346851348876953,16.6600460619139,134.30791854858398,63.36839646972658,1.185167948404948,0.0,31.506584905004598,0
11.174886067708334,12.296257904857402,141.9203872680664,138.92840819280536,3.0691986083984375,0.0,148.46187237068585,0
18.260229746500652,18.809136621733305,147.01061248779297,206.98840724337788,3.7627550760904946,0.0,107.31670536325778,0
15.723800659179688,16.892189376945527,125.20876693725586,23.330234651395585,1.7766558329264324,0.0,31.425841497405372,0
14.088822682698568,14.91689781148309,137.82464218139648,90.09539300178585,2.966136932373047,0.0,32.42702714476829,0
12.842454274495443,14.092245705007752,141.81298828125,131.89192444026412,4.114827473958333,0.0,92.18786401197694,0
8.98764419555664,11.822388666106852,142.32262802124023,129.90190472494578,3.9624048868815103,0.0,179.56057807509728,0
14.798876444498697,17.744290585641572,119.73651885986328,15.643867741790018,1.4708900451660156,0.0,26.7989649916429,0
17.583353678385418,19.5643025015622,127.25155639648438,35.3932148207532,1.6992441813151042,0.0,34.91710516418851,0
18.297386169433594,20.099670237498202,143.42539596557617,191.8325838722376,4.620679219563802,0.0,138.30376108138947,0
11.545841217041016,14.2415882906029,136.69127655029297,126.86087017221143,2.5381596883138022,0.0,109.80384481042938,0
18.045687357584637,19.271602859773317,147.1830711364746,261.4555047998292,5.265492757161458,0.0,153.87823447193102,0
18.43558120727539,20.12716235055784,123.52348709106445,20.63682937376143,1.2975247701009114,0.0,19.00885742876101,0
